ClientAccountID,CurrencyPrimary,AssetClass,FXRateToBase,Symbol,Description,Conid,SecurityID,SecurityIDType,CUSIP,ISIN,UnderlyingConid,UnderlyingSymbol,Issuer,ReportDate,Quantity,Multiplier,MarkPrice,PositionValue,OpenPrice,CostBasisPrice,CostBasisMoney,PercentOfNAV,FifoPnlUnrealized,Side,LevelOfDetail,OpenDateTime,HoldingPeriodDateTime,Code,OriginatingOrderID
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,25,100,20.2,50500,22.92,22.92,57300,,-6800,Long,LOT,20121011;104335,20121011;104335,,230289575
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,2,100,20.2,4040,23.02,23.02,4604,,-564,Long,LOT,20121011;102608,20121011;102608,,230283389
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,48,100,20.2,96960,23.02,23.02,110496,,-13536,Long,LOT,20121011;102145,20121011;102145,,230283389
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,4,100,20.2,8080,23.07,23.07,9228,,-1148,Long,LOT,20121011;100105,20121011;100105,,230247210
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,5,100,20.2,10100,23.12,23.12,11560,,-1460,Long,LOT,20121011;090136,20121011;090136,,230247210
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,20,100,20.2,40400,23.12,23.12,46240,,-5840,Long,LOT,20121011;090133,20121011;090133,,230247210
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,1,100,20.2,2020,23.07,23.07,2307,,-287,Long,LOT,20121011;083355,20121011;083355,,230247210
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,1,100,20.2,2020,23.02,23.02,2302,,-282,Long,LOT,20121011;083346,20121011;083346,,230247210
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,1,100,20.2,2020,23.02,23.02,2302,,-282,Long,LOT,20121011;083303,20121011;083303,,230247210
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,1,100,20.2,2020,23.22,23.22,2322,,-302,Long,LOT,20121011;082527,20121011;082527,,230247210
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,4,100,20.2,8080,23.37,23.37,9348,,-1268,Long,LOT,20121011;080100,20121011;080100,,230247210
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,1,100,20.2,2020,23.32,23.32,2332,,-312,Long,LOT,20121011;075420,20121011;075420,,230247210
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,1,100,20.2,2020,23.32,23.32,2332,,-312,Long,LOT,20121011;075254,20121011;075254,,230247210
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,1,100,20.2,2020,23.32,23.32,2332,,-312,Long,LOT,20121011;075134,20121011;075134,,230247210
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,42,100,20.2,84840,23.22,23.22,97524,,-12684,Long,LOT,20121011;062646,20121011;062646,,230246111
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,12,100,20.2,24240,23.27,23.27,27924,,-3684,Long,LOT,20121011;062424,20121011;062424,,230247210
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,12,100,20.2,24240,23.37,23.37,28044,,-3804,Long,LOT,20121011;053829,20121011;053829,,230247210
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,8,100,20.2,16160,23.22,23.22,18576,,-2416,Long,LOT,20121011;051748,20121011;051748,,230246111
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,2,100,20.2,4040,23.62,23.62,4724,,-684,Long,LOT,20121010;112612,20121010;112612,,230124394
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,1,100,20.2,2020,23.62,23.62,2362,,-342,Long,LOT,20121010;112541,20121010;112541,,230124394
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,10,100,20.2,20200,23.67,23.67,23670,,-3470,Long,LOT,20121010;090040,20121010;090040,,230124394
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,1,100,20.2,2020,23.62,23.62,2362,,-342,Long,LOT,20121010;080005,20121010;080005,,230124394
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,45,100,20.2,90900,23.27,23.27,104715,,-13815,Long,LOT,20121009;084005,20121009;084005,,229997693
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,5,100,20.2,10100,23.27,23.27,11635,,-1535,Long,LOT,20121009;083816,20121009;083816,,229997693
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,65,100,20.2,131300,23.47,23.47,152555,,-21255,Long,LOT,20121008;073444,20121008;073444,,229901700
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,100,100,20.2,202000,23.47,23.47,234700,,-32700,Long,LOT,20121008;065908,20121008;065908,,229900191
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,117,100,20.2,236340,23.62,23.62,276354,,-40014,Long,LOT,20121008;031124,20121008;031124,,229884819
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,1,100,20.2,2020,23.82,23.82,2382,,-362,Long,LOT,20121008;030517,20121008;030517,,229884819
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,4,100,20.2,8080,23.87,23.87,9548,,-1468,Long,LOT,20121008;030517,20121008;030517,,229884819
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,4,100,20.2,8080,23.72,23.72,9488,,-1408,Long,LOT,20121008;030505,20121008;030505,,229884819
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,5,100,20.2,10100,23.72,23.72,11860,,-1760,Long,LOT,20121008;030500,20121008;030500,,229884819
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,4,100,20.2,8080,23.72,23.72,9488,,-1408,Long,LOT,20121008;030500,20121008;030500,,229884819
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,53,100,20.2,107060,23.17,23.17,122801,,-15741,Long,LOT,20121005;112811,20121005;112811,,229825521
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,70,100,20.2,141400,22.82,22.82,159740,,-18340,Long,LOT,20121005;102112,20121005;102112,,229811719
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,60,100,20.2,121200,22.82,22.82,136920,,-15720,Long,LOT,20121005;101915,20121005;101915,,229810755
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,50,100,20.2,101000,22.87,22.87,114350,,-13350,Long,LOT,20121005;101806,20121005;101806,,229810374
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,5,100,20.2,10100,23.27,23.27,11635,,-1535,Long,LOT,20121005;063942,20121005;063942,,229772764
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,3,100,20.2,6060,23.27,23.27,6981,,-921,Long,LOT,20121005;063932,20121005;063932,,229772764
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,2,100,20.2,4040,23.27,23.27,4654,,-614,Long,LOT,20121005;063927,20121005;063927,,229772764
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,115,100,20.2,232300,23.27,23.27,267605,,-35305,Long,LOT,20121005;063926,20121005;063926,,229772764
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,6,100,20.2,12120,23.67,23.67,14202,,-2082,Long,LOT,20121004;112206,20121004;112206,,229690547
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,14,100,20.2,28280,23.67,23.67,33138,,-4858,Long,LOT,20121004;112138,20121004;112138,,229690547
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,5,100,20.2,10100,23.67,23.67,11835,,-1735,Long,LOT,20121004;112130,20121004;112130,,229690547
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,3,100,20.2,6060,23.62,23.62,7086,,-1026,Long,LOT,20121004;110913,20121004;110913,,229690547
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,17,100,20.2,34340,23.62,23.62,40154,,-5814,Long,LOT,20121004;110901,20121004;110901,,229690547
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,10,100,20.2,20200,23.52,23.52,23520,,-3320,Long,LOT,20121004;103326,20121004;103326,,229690547
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,20,100,20.2,40400,23.47,23.47,46940,,-6540,Long,LOT,20121004;102813,20121004;102813,,229690547
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,10,100,20.2,20200,23.42,23.42,23420,,-3220,Long,LOT,20121004;102757,20121004;102757,,229690547
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,5,100,20.2,10100,23.42,23.42,11710,,-1610,Long,LOT,20121004;102756,20121004;102756,,229690547
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,95,100,20.2,191900,23.57,23.57,223915,,-32015,Long,LOT,20121004;101044,20121004;101044,,229685978
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,1,100,20.2,2020,23.82,23.82,2382,,-362,Long,LOT,20121003;112014,20121003;112014,,229582415
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,45,100,20.2,90900,23.92,23.92,107640,,-16740,Long,LOT,20121003;111033,20121003;111033,,229577198
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,3,100,20.2,6060,23.92,23.92,7176,,-1116,Long,LOT,20121003;111033,20121003;111033,,229579365
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,21,100,20.2,42420,23.92,23.92,50232,,-7812,Long,LOT,20121003;110323,20121003;110323,,229577198
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,24,100,20.2,48480,23.87,23.87,57288,,-8808,Long,LOT,20121003;103927,20121003;103927,,229570269
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,75,100,20.2,151500,23.87,23.87,179025,,-27525,Long,LOT,20121003;102137,20121003;102137,,229565459
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,2,100,20.2,4040,24.02,24.02,4804,,-764,Long,LOT,20121003;045808,20121003;045808,,229524583
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,24,100,20.2,48480,24.07,24.07,57768,,-9288,Long,LOT,20121003;045027,20121003;045027,,229524583
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,20,100,20.2,40400,24.02,24.02,48040,,-7640,Long,LOT,20121003;043341,20121003;043341,,229524583
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,10,100,20.2,20200,23.97,23.97,23970,,-3770,Long,LOT,20121002;105306,20121002;105306,,229453319
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,90,100,20.2,181800,23.82,23.82,214380,,-32580,Long,LOT,20121002;083322,20121002;083322,,229423789
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,131,100,20.2,264620,24.67,24.67,323177,,-58557,Long,LOT,20121002;031729,20121002;031729,,229402882
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,4,100,20.2,8080,24.67,24.67,9868,,-1788,Long,LOT,20121002;031713,20121002;031713,,229402882
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,50,100,20.2,101000,24.67,24.67,123350,,-22350,Long,LOT,20121002;031703,20121002;031703,,229402882
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,1,100,20.2,2020,24.67,24.67,2467,,-447,Long,LOT,20121002;031512,20121002;031512,,229402882
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,4,100,20.2,8080,24.62,24.62,9848,,-1768,Long,LOT,20121002;031311,20121002;031311,,229402882
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,1,100,20.2,2020,24.62,24.62,2462,,-442,Long,LOT,20121002;031233,20121002;031233,,229402882
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,5,100,20.2,10100,24.62,24.62,12310,,-2210,Long,LOT,20121002;031229,20121002;031229,,229402882
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,1,100,20.2,2020,24.62,24.62,2462,,-442,Long,LOT,20121002;031228,20121002;031228,,229402882
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,1,100,20.2,2020,24.37,24.37,2437,,-417,Long,LOT,20121001;095304,20121001;095304,,229302219
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,1,100,20.2,2020,24.37,24.37,2437,,-417,Long,LOT,20121001;095304,20121001;095304,,229302219
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,1,100,20.2,2020,24.32,24.32,2432,,-412,Long,LOT,20121001;095102,20121001;095102,,229302219
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,10,100,20.2,20200,24.42,24.42,24420,,-4220,Long,LOT,20121001;075228,20121001;075228,,229302219
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,28,100,20.2,56560,24.87,24.87,69636,,-13076,Long,LOT,20120928;112959,20120928;112959,,229205453
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,200,100,20.2,404000,24.72,24.72,494400,,-90400,Long,LOT,20120928;112943,20120928;112943,,229205453
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,15,100,20.2,30300,24.62,24.62,36930,,-6630,Long,LOT,20120928;101616,20120928;101616,,229205453
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,1,100,20.2,2020,24.57,24.57,2457,,-437,Long,LOT,20120928;101602,20120928;101602,,229205453
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,1,100,20.2,2020,24.62,24.62,2462,,-442,Long,LOT,20120928;100149,20120928;100149,,229205453
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,56,100,20.2,113120,24.67,24.67,138152,,-25032,Long,LOT,20120928;083444,20120928;083444,,229170899
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,20,100,20.2,40400,24.72,24.72,49440,,-9040,Long,LOT,20120928;083353,20120928;083353,,229170899
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,5,100,20.2,10100,24.72,24.72,12360,,-2260,Long,LOT,20120928;083350,20120928;083350,,229170899
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,4,100,20.2,8080,24.77,24.77,9908,,-1828,Long,LOT,20120928;083347,20120928;083347,,229170899
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,20,100,20.2,40400,24.77,24.77,49540,,-9140,Long,LOT,20120928;083344,20120928;083344,,229170899
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,4,100,20.2,8080,24.82,24.82,9928,,-1848,Long,LOT,20120928;083307,20120928;083307,,229170899
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,1,100,20.2,2020,24.72,24.72,2472,,-452,Long,LOT,20120928;083254,20120928;083254,,229170899
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,100,100,20.2,202000,24.77,24.77,247700,,-45700,Long,LOT,20120928;065937,20120928;065937,,229170899
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,15,100,20.2,30300,24.52,24.52,36780,,-6480,Long,LOT,20120928;065751,20120928;065751,,229170899
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,50,100,20.2,101000,24.42,24.42,122100,,-21100,Long,LOT,20120928;060810,20120928;060810,,229170899
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,50,100,20.2,101000,24.82,24.82,124100,,-23100,Long,LOT,20120927;112703,20120927;112703,,229096135
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,2,100,20.2,4040,24.67,24.67,4934,,-894,Long,LOT,20120927;111548,20120927;111548,,229096135
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,60,100,20.2,121200,24.82,24.82,148920,,-27720,Long,LOT,20120926;112951,20120926;112951,,228978659
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,40,100,20.2,80800,24.77,24.77,99080,,-18280,Long,LOT,20120926;112919,20120926;112919,,228978659
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,48,100,20.2,96960,24.82,24.82,119136,,-22176,Long,LOT,20120926;112740,20120926;112740,,228960762
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,2,100,20.2,4040,24.77,24.77,4954,,-914,Long,LOT,20120926;112009,20120926;112009,,228960762
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,10,100,20.2,20200,24.87,24.87,24870,,-4670,Long,LOT,20120926;111021,20120926;111021,,228960762
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,50,100,20.2,101000,24.92,24.92,124600,,-23600,Long,LOT,20120926;105919,20120926;105919,,228960762
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,5,100,20.2,10100,24.72,24.72,12360,,-2260,Long,LOT,20120926;103603,20120926;103603,,228960762
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,30,100,20.2,60600,24.57,24.57,73710,,-13110,Long,LOT,20120926;085144,20120926;085144,,228933311
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,30,100,20.2,60600,24.57,24.57,73710,,-13110,Long,LOT,20120926;085054,20120926;085054,,228933311
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,10,100,20.2,20200,24.57,24.57,24570,,-4370,Long,LOT,20120926;084933,20120926;084933,,228933311
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,20,100,20.2,40400,24.47,24.47,48940,,-8540,Long,LOT,20120926;081950,20120926;081950,,228928803
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,20,100,20.2,40400,24.47,24.47,48940,,-8540,Long,LOT,20120926;074624,20120926;074624,,228925498
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,29,100,20.2,58580,24.47,24.47,70963,,-12383,Long,LOT,20120926;074624,20120926;074624,,228925498
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,40,100,20.2,80800,24.42,24.42,97680,,-16880,Long,LOT,20120926;073220,20120926;073220,,228923706
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,1,100,20.2,2020,24.32,24.32,2432,,-412,Long,LOT,20120926;070734,20120926;070734,,228922621
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,129,100,20.2,260580,23.52,23.52,303408,,-42828,Long,LOT,20120925;084514,20120925;084514,,228803908
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,40,100,20.2,80800,23.52,23.52,94080,,-13280,Long,LOT,20120925;084508,20120925;084508,,228803908
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,30,100,20.2,60600,23.52,23.52,70560,,-9960,Long,LOT,20120925;084508,20120925;084508,,228803908
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,56,100,20.2,113120,23.52,23.52,131712,,-18592,Long,LOT,20120925;084501,20120925;084501,,228803908
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,35,100,20.2,70700,23.52,23.52,82320,,-11620,Long,LOT,20120925;084500,20120925;084500,,228803908
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,35,100,20.2,70700,23.52,23.52,82320,,-11620,Long,LOT,20120925;084457,20120925;084457,,228803908
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,5,100,20.2,10100,23.57,23.57,11785,,-1685,Long,LOT,20120925;074710,20120925;074710,,228797206
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,11,100,20.2,22220,23.57,23.57,25927,,-3707,Long,LOT,20120925;074710,20120925;074710,,228797206
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,6,100,20.2,12120,23.57,23.57,14142,,-2022,Long,LOT,20120925;074415,20120925;074415,,228797206
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,4,100,20.2,8080,23.57,23.57,9428,,-1348,Long,LOT,20120925;074415,20120925;074415,,228797206
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,9,100,20.2,18180,23.57,23.57,21213,,-3033,Long,LOT,20120925;074410,20120925;074410,,228797206
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,60,100,20.2,121200,23.57,23.57,141420,,-20220,Long,LOT,20120925;073338,20120925;073338,,228796584
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,75,100,20.2,151500,23.57,23.57,176775,,-25275,Long,LOT,20120925;065848,20120925;065848,,228794340
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,1,100,20.2,2020,23.57,23.57,2357,,-337,Long,LOT,20120921;112912,20120921;112912,,228637305
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,1,100,20.2,2020,23.57,23.57,2357,,-337,Long,LOT,20120921;112912,20120921;112912,,228637305
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,100,100,20.2,202000,23.62,23.62,236200,,-34200,Long,LOT,20120921;112337,20120921;112337,,228636475
U1234567,EUR,FUT,1.2814,FVS DEC 12,V2TX 19DEC12,105959064,,,,,35913933,V2TX,,20121119,8,100,20.2,16160,23.57,23.57,18856,,-2696,Long,LOT,20120921;112221,20120921;112221,,228636184
